Year,Type,Country,Value,Unit,ISO-2,ISO-3,latitude,longitude
2012,Arrival,Croatia,32469,Flights,HR, HRV,45.100000,15.200000
2012,Arrival,Denmark,156139,Flights,DK, DNK,56.263920,9.501785
2012,Arrival,Slovakia,8537,Flights,SK, SVK,48.669026,19.699024
2012,Arrival,Slovenia,11108,Flights,SI, SVN,46.151241,14.995463
2012,Arrival,Spain,788831,Flights,ES, ESP,40.463667,-3.749220
2012,Arrival,Estonia,19515,Flights,EE, EST,58.595272,25.013607
2012,Arrival,Finland,117821,Flights,FI, FIN,61.924110,25.748151
2012,Arrival,France,759280,Flights,FR, FRA,46.227638,2.213749
2012,Arrival,Greece,183450,Flights,GR, GRC,39.074208,21.824312
2012,Arrival,Hungary,37844,Flights,HU, HUN,47.162494,19.503304
2012,Arrival,Ireland,98110,Flights,IE, IRL,53.412910,-8.243890
2012,Arrival,Italy,650812,Flights,IT, ITA,41.871940,12.567380
2012,Arrival,Latvia,32029,Flights,LV, LVA,56.879635,24.603189
2012,Arrival,Lithuania,17615,Flights,LT, LTU,55.169438,23.881275
2012,Arrival,Luxembourg,20178,Flights,LU, LUX,49.815273,6.129583
2012,Arrival,Malta,14321,Flights,MT, MLT,35.937496,14.375416
2012,Arrival,Netherlands,229204,Flights,NL, NLD,52.132633,5.291266
2012,Arrival,Poland,139653,Flights,PL, POL,51.919438,19.145136
2012,Arrival,Portugal,137495,Flights,PT, PRT,39.399872,-8.224454
2012,Arrival,Czech Republic,66945,Flights,CZ, CZE,49.817492,15.472962
2012,Arrival,Romania,59540,Flights,RO, ROU,45.943161,24.966760
2012,Arrival,Sweden,207343,Flights,SE, SWE,60.128161,18.643501
2012,Arrival,Iceland,9776,Flights,IS, ISL,64.963051,-19.020835
2012,Arrival,Norway,291454,Flights,NO, NOR,60.472024,8.468946
2012,Arrival,United Kingdom,968348,Flights,GB, GBR,55.378051,-3.435973
2012,Arrival,Switzerland,219058,Flights,CH, CHE,46.818188,8.227512
2013,Arrival,Germany,966708,Flights,DE, DEU,51.165691,10.451526
2013,Arrival,Austria,140205,Flights,AT, AUT,47.516231,14.550072
2013,Arrival,Belgium,133029,Flights,BE, BEL,50.503887,4.469936
2013,Arrival,Bulgaria,29821,Flights,BG, BGR,42.733883,25.485830
2013,Arrival,Cyprus,24959,Flights,CY, CYP,35.126413,33.429859
2013,Arrival,Croatia,33117,Flights,HR, HRV,45.100000,15.200000
2013,Arrival,Denmark,159229,Flights,DK, DNK,56.263920,9.501785
2013,Arrival,Slovakia,7954,Flights,SK, SVK,48.669026,19.699024
2013,Arrival,Slovenia,10576,Flights,SI, SVN,46.151241,14.995463
2013,Arrival,Spain,736212,Flights,ES, ESP,40.463667,-3.749220
2013,Arrival,Estonia,14284,Flights,EE, EST,58.595272,25.013607
2013,Arrival,Finland,111142,Flights,FI, FIN,61.924110,25.748151
2013,Arrival,France,743088,Flights,FR, FRA,46.227638,2.213749
2013,Arrival,Greece,178565,Flights,GR, GRC,39.074208,21.824312
2013,Arrival,Hungary,35859,Flights,HU, HUN,47.162494,19.503304
2013,Arrival,Ireland,99194,Flights,IE, IRL,53.412910,-8.243890
2013,Arrival,Italy,612839,Flights,IT, ITA,41.871940,12.567380
2013,Arrival,Latvia,31105,Flights,LV, LVA,56.879635,24.603189
2013,Arrival,Lithuania,17546,Flights,LT, LTU,55.169438,23.881275
2013,Arrival,Luxembourg,20456,Flights,LU, LUX,49.815273,6.129583
2013,Arrival,Malta,15589,Flights,MT, MLT,35.937496,14.375416
2013,Arrival,Netherlands,233046,Flights,NL, NLD,52.132633,5.291266
2013,Arrival,Poland,134491,Flights,PL, POL,51.919438,19.145136
2013,Arrival,Portugal,140671,Flights,PT, PRT,39.399872,-8.224454
2013,Arrival,Czech Republic,64888,Flights,CZ, CZE,49.817492,15.472962
2013,Arrival,Romania,58060,Flights,RO, ROU,45.943161,24.966760
2013,Arrival,Sweden,210693,Flights,SE, SWE,60.128161,18.643501
2013,Arrival,Iceland,11202,Flights,IS, ISL,64.963051,-19.020835
2013,Arrival,Norway,298524,Flights,NO, NOR,60.472024,8.468946
2013,Arrival,United Kingdom,978396,Flights,GB, GBR,55.378051,-3.435973
2013,Arrival,Switzerland,215056,Flights,CH, CHE,46.818188,8.227512
2014,Arrival,Germany,916434,Flights,DE, DEU,51.165691,10.451526
2014,Arrival,Austria,140453,Flights,AT, AUT,47.516231,14.550072
2014,Arrival,Belgium,137792,Flights,BE, BEL,50.503887,4.469936
2014,Arrival,Bulgaria,31606,Flights,BG, BGR,42.733883,25.485830
2014,Arrival,Cyprus,26215,Flights,CY, CYP,35.126413,33.429859
2014,Arrival,Croatia,35275,Flights,HR, HRV,45.100000,15.200000
2014,Arrival,Denmark,160826,Flights,DK, DNK,56.263920,9.501785
2014,Arrival,Slovakia,8316,Flights,SK, SVK,48.669026,19.699024
2014,Arrival,Slovenia,10402,Flights,SI, SVN,46.151241,14.995463
2014,Arrival,Spain,760756,Flights,ES, ESP,40.463667,-3.749220
2014,Arrival,Estonia,14458,Flights,EE, EST,58.595272,25.013607
2014,Arrival,Finland,109475,Flights,FI, FIN,61.924110,25.748151
2014,Arrival,France,729149,Flights,FR, FRA,46.227638,2.213749
2014,Arrival,Greece,198719,Flights,GR, GRC,39.074208,21.824312
2014,Arrival,Hungary,37422,Flights,HU, HUN,47.162494,19.503304
2014,Arrival,Ireland,105552,Flights,IE, IRL,53.412910,-8.243890
2014,Arrival,Italy,595550,Flights,IT, ITA,41.871940,12.567380
2014,Arrival,Latvia,30424,Flights,LV, LVA,56.879635,24.603189
2014,Arrival,Lithuania,19788,Flights,LT, LTU,55.169438,23.881275
2014,Arrival,Luxembourg,21058,Flights,LU, LUX,49.815273,6.129583
2014,Arrival,Malta,16484,Flights,MT, MLT,35.937496,14.375416
2014,Arrival,Netherlands,239605,Flights,NL, NLD,52.132633,5.291266
2014,Arrival,Poland,140886,Flights,PL, POL,51.919438,19.145136
2014,Arrival,Portugal,149024,Flights,PT, PRT,39.399872,-8.224454
2014,Arrival,Czech Republic,63362,Flights,CZ, CZE,49.817492,15.472962
2014,Arrival,Romania,58909,Flights,RO, ROU,45.943161,24.966760
2014,Arrival,Sweden,213875,Flights,SE, SWE,60.128161,18.643501
2014,Arrival,Iceland,13350,Flights,IS, ISL,64.963051,-19.020835
2014,Arrival,Norway,301895,Flights,NO, NOR,60.472024,8.468946
2014,Arrival,United Kingdom,994127,Flights,GB, GBR,55.378051,-3.435973
2014,Arrival,Switzerland,219059,Flights,CH, CHE,46.818188,8.227512
2015,Arrival,Germany,921542,Flights,DE, DEU,51.165691,10.451526
2015,Arrival,Austria,138053,Flights,AT, AUT,47.516231,14.550072
2015,Arrival,Belgium,143605,Flights,BE, BEL,50.503887,4.469936
2015,Arrival,Bulgaria,31849,Flights,BG, BGR,42.733883,25.485830
2015,Arrival,Cyprus,26875,Flights,CY, CYP,35.126413,33.429859
2015,Arrival,Croatia,36515,Flights,HR, HRV,45.100000,15.200000
2015,Arrival,Denmark,163000,Flights,DK, DNK,56.263920,9.501785
2015,Arrival,Slovakia,9180,Flights,SK, SVK,48.669026,19.699024
2015,Arrival,Slovenia,10859,Flights,SI, SVN,46.151241,14.995463
2015,Arrival,Spain,780284,Flights,ES, ESP,40.463667,-3.749220
2015,Arrival,Estonia,16011,Flights,EE, EST,58.595272,25.013607
2015,Arrival,Finland,107623,Flights,FI, FIN,61.924110,25.748151
2015,Arrival,France,732956,Flights,FR, FRA,46.227638,2.213749
2015,Arrival,Greece,212507,Flights,GR, GRC,39.074208,21.824312
2015,Arrival,Hungary,40085,Flights,HU, HUN,47.162494,19.503304
2015,Arrival,Ireland,111246,Flights,IE, IRL,53.412910,-8.243890
2015,Arrival,Italy,621981,Flights,IT, ITA,41.871940,12.567380
2015,Arrival,Latvia,31507,Flights,LV, LVA,56.879635,24.603189
2015,Arrival,Lithuania,20884,Flights,LT, LTU,55.169438,23.881275
2015,Arrival,Luxembourg,21292,Flights,LU, LUX,49.815273,6.129583
2015,Arrival,Malta,17344,Flights,MT, MLT,35.937496,14.375416
2015,Arrival,Netherlands,246943,Flights,NL, NLD,52.132633,5.291266
2015,Arrival,Poland,151754,Flights,PL, POL,51.919438,19.145136
2015,Arrival,Portugal,159030,Flights,PT, PRT,39.399872,-8.224454
2015,Arrival,Czech Republic,63917,Flights,CZ, CZE,49.817492,15.472962
2015,Arrival,Romania,63094,Flights,RO, ROU,45.943161,24.966760
2015,Arrival,Sweden,214025,Flights,SE, SWE,60.128161,18.643501
2015,Arrival,Iceland,15998,Flights,IS, ISL,64.963051,-19.020835
2015,Arrival,Norway,322460,Flights,NO, NOR,60.472024,8.468946
2015,Arrival,United Kingdom,1018273,Flights,GB, GBR,55.378051,-3.435973
2015,Arrival,Switzerland,222605,Flights,CH, CHE,46.818188,8.227512
2016,Arrival,Germany,943098,Flights,DE, DEU,51.165691,10.451526
2016,Arrival,Austria,135786,Flights,AT, AUT,47.516231,14.550072
2016,Arrival,Belgium,137733,Flights,BE, BEL,50.503887,4.469936
2016,Arrival,Bulgaria,37653,Flights,BG, BGR,42.733883,25.485830
2016,Arrival,Cyprus,31983,Flights,CY, CYP,35.126413,33.429859
2016,Arrival,Croatia,40368,Flights,HR, HRV,45.100000,15.200000
2016,Arrival,Denmark,169103,Flights,DK, DNK,56.263920,9.501785
2016,Arrival,Slovakia,10402,Flights,SK, SVK,48.669026,19.699024
2016,Arrival,Slovenia,10831,Flights,SI, SVN,46.151241,14.995463
2016,Arrival,Spain,831181,Flights,ES, ESP,40.463667,-3.749220
2016,Arrival,Estonia,16069,Flights,EE, EST,58.595272,25.013607
2016,Arrival,Finland,105663,Flights,FI, FIN,61.924110,25.748151
2016,Arrival,France,744900,Flights,FR, FRA,46.227638,2.213749
2016,Arrival,Greece,225260,Flights,GR, GRC,39.074208,21.824312
2016,Arrival,Hungary,43136,Flights,HU, HUN,47.162494,19.503304
2016,Arrival,Ireland,120865,Flights,IE, IRL,53.412910,-8.243890
2016,Arrival,Italy,642398,Flights,IT, ITA,41.871940,12.567380
2016,Arrival,Latvia,31219,Flights,LV, LVA,56.879635,24.603189
2016,Arrival,Lithuania,22497,Flights,LT, LTU,55.169438,23.881275
2016,Arrival,Luxembourg,22703,Flights,LU, LUX,49.815273,6.129583
2016,Arrival,Malta,18080,Flights,MT, MLT,35.937496,14.375416
2016,Arrival,Netherlands,261616,Flights,NL, NLD,52.132633,5.291266
2016,Arrival,Poland,155745,Flights,PL, POL,51.919438,19.145136
2016,Arrival,Portugal,188023,Flights,PT, PRT,39.399872,-8.224454
2016,Arrival,Czech Republic,67305,Flights,CZ, CZE,49.817492,15.472962
2016,Arrival,Romania,73598,Flights,RO, ROU,45.943161,24.966760
2016,Arrival,Sweden,220023,Flights,SE, SWE,60.128161,18.643501
2016,Arrival,Iceland,21650,Flights,IS, ISL,64.963051,-19.020835
2016,Arrival,Norway,316180,Flights,NO, NOR,60.472024,8.468946
2016,Arrival,United Kingdom,1065460,Flights,GB, GBR,55.378051,-3.435973
2016,Arrival,Switzerland,227711,Flights,CH, CHE,46.818188,8.227512
2017,Arrival,Germany,954898,Flights,DE, DEU,51.165691,10.451526
2017,Arrival,Austria,135740,Flights,AT, AUT,47.516231,14.550072
2017,Arrival,Belgium,140192,Flights,BE, BEL,50.503887,4.469936
2017,Arrival,Bulgaria,41471,Flights,BG, BGR,42.733883,25.485830
2017,Arrival,Cyprus,35864,Flights,CY, CYP,35.126413,33.429859
2017,Arrival,Croatia,44156,Flights,HR, HRV,45.100000,15.200000
2017,Arrival,Denmark,163893,Flights,DK, DNK,56.263920,9.501785
2017,Arrival,Slovakia,10953,Flights,SK, SVK,48.669026,19.699024
2017,Arrival,Slovenia,11811,Flights,SI, SVN,46.151241,14.995463
2017,Arrival,Spain,880480,Flights,ES, ESP,40.463667,-3.749220
2017,Arrival,Estonia,18384,Flights,EE, EST,58.595272,25.013607
2017,Arrival,Finland,111865,Flights,FI, FIN,61.924110,25.748151
2017,Arrival,France,754072,Flights,FR, FRA,46.227638,2.213749
2017,Arrival,Greece,237488,Flights,GR, GRC,39.074208,21.824312
2017,Arrival,Hungary,46495,Flights,HU, HUN,47.162494,19.503304
2017,Arrival,Ireland,124227,Flights,IE, IRL,53.412910,-8.243890
2017,Arrival,Italy,661444,Flights,IT, ITA,41.871940,12.567380
2017,Arrival,Latvia,34346,Flights,LV, LVA,56.879635,24.603189
2017,Arrival,Lithuania,23709,Flights,LT, LTU,55.169438,23.881275
2017,Arrival,Luxembourg,24339,Flights,LU, LUX,49.815273,6.129583
2017,Arrival,Malta,20846,Flights,MT, MLT,35.937496,14.375416
2017,Arrival,Netherlands,269838,Flights,NL, NLD,52.132633,5.291266
2017,Arrival,Poland,171860,Flights,PL, POL,51.919438,19.145136
2017,Arrival,Portugal,203154,Flights,PT, PRT,39.399872,-8.224454
2017,Arrival,Czech Republic,70247,Flights,CZ, CZE,49.817492,15.472962
2017,Arrival,Romania,82474,Flights,RO, ROU,45.943161,24.966760
2017,Arrival,Sweden,228730,Flights,SE, SWE,60.128161,18.643501
2017,Arrival,Iceland,25210,Flights,IS, ISL,64.963051,-19.020835
2017,Arrival,Norway,312470,Flights,NO, NOR,60.472024,8.468946
2017,Arrival,United Kingdom,1094037,Flights,GB, GBR,55.378051,-3.435973
2017,Arrival,Switzerland,226795,Flights,CH, CHE,46.818188,8.227512
2018,Arrival,Germany,990633,Flights,DE, DEU,51.165691,10.451526
2018,Arrival,Austria,143689,Flights,AT, AUT,47.516231,14.550072
2018,Arrival,Belgium,142608,Flights,BE, BEL,50.503887,4.469936
2018,Arrival,Bulgaria,44893,Flights,BG, BGR,42.733883,25.485830
2018,Arrival,Cyprus,37681,Flights,CY, CYP,35.126413,33.429859
2018,Arrival,Croatia,47780,Flights,HR, HRV,45.100000,15.200000
2018,Arrival,Denmark,167850,Flights,DK, DNK,56.263920,9.501785
2018,Arrival,Slovakia,23239,Flights,SK, SVK,48.669026,19.699024
2018,Arrival,Slovenia,12247,Flights,SI, SVN,46.151241,14.995463
2018,Arrival,Spain,939963,Flights,ES, ESP,40.463667,-3.749220
2018,Arrival,Estonia,19912,Flights,EE, EST,58.595272,25.013607
2018,Arrival,Finland,120298,Flights,FI, FIN,61.924110,25.748151
2018,Arrival,France,759108,Flights,FR, FRA,46.227638,2.213749
2018,Arrival,Greece,256115,Flights,GR, GRC,39.074208,21.824312
2018,Arrival,Hungary,52427,Flights,HU, HUN,47.162494,19.503304
2018,Arrival,Ireland,130250,Flights,IE, IRL,53.412910,-8.243890
2018,Arrival,Italy,685960,Flights,IT, ITA,41.871940,12.567380
2018,Arrival,Latvia,38816,Flights,LV, LVA,56.879635,24.603189
2018,Arrival,Lithuania,26324,Flights,LT, LTU,55.169438,23.881275
2018,Arrival,Luxembourg,26424,Flights,LU, LUX,49.815273,6.129583
2018,Arrival,Malta,23916,Flights,MT, MLT,35.937496,14.375416
2018,Arrival,Netherlands,274366,Flights,NL, NLD,52.132633,5.291266
2018,Arrival,Poland,189342,Flights,PL, POL,51.919438,19.145136
2018,Arrival,Portugal,218305,Flights,PT, PRT,39.399872,-8.224454
2018,Arrival,Czech Republic,74318,Flights,CZ, CZE,49.817492,15.472962
2018,Arrival,Romania,87762,Flights,RO, ROU,45.943161,24.966760
2018,Arrival,Sweden,228787,Flights,SE, SWE,60.128161,18.643501
2018,Arrival,Iceland,39629,Flights,IS, ISL,64.963051,-19.020835
2018,Arrival,Norway,310628,Flights,NO, NOR,60.472024,8.468946
2018,Arrival,United Kingdom,1097978,Flights,GB, GBR,55.378051,-3.435973
2018,Arrival,Switzerland,228885,Flights,CH, CHE,46.818188,8.227512
2019,Arrival,Germany,989434,Flights,DE, DEU,51.165691,10.451526
2019,Arrival,Austria,155062,Flights,AT, AUT,47.516231,14.550072
2019,Arrival,Belgium,141698,Flights,BE, BEL,50.503887,4.469936
2019,Arrival,Bulgaria,42158,Flights,BG, BGR,42.733883,25.485830
2019,Arrival,Cyprus,36624,Flights,CY, CYP,35.126413,33.429859
2019,Arrival,Croatia,50374,Flights,HR, HRV,45.100000,15.200000
2019,Arrival,Denmark,166231,Flights,DK, DNK,56.263920,9.501785
2019,Arrival,Slovakia,22318,Flights,SK, SVK,48.669026,19.699024
2019,Arrival,Slovenia,10451,Flights,SI, SVN,46.151241,14.995463
2019,Arrival,Spain,965431,Flights,ES, ESP,40.463667,-3.749220
2019,Arrival,Estonia,19369,Flights,EE, EST,58.595272,25.013607
2019,Arrival,Finland,121462,Flights,FI, FIN,61.924110,25.748151
2019,Arrival,France,774574,Flights,FR, FRA,46.227638,2.213749
2019,Arrival,Greece,260758,Flights,GR, GRC,39.074208,21.824312
2019,Arrival,Hungary,56540,Flights,HU, HUN,47.162494,19.503304
2019,Arrival,Ireland,133888,Flights,IE, IRL,53.412910,-8.243890
2019,Arrival,Italy,707228,Flights,IT, ITA,41.871940,12.567380
2019,Arrival,Latvia,40541,Flights,LV, LVA,56.879635,24.603189
2019,Arrival,Lithuania,26947,Flights,LT, LTU,55.169438,23.881275
2019,Arrival,Luxembourg,27396,Flights,LU, LUX,49.815273,6.129583
2019,Arrival,Malta,25865,Flights,MT, MLT,35.937496,14.375416
2019,Arrival,Netherlands,274369,Flights,NL, NLD,52.132633,5.291266
2019,Arrival,Poland,199385,Flights,PL, POL,51.919438,19.145136
2019,Arrival,Portugal,227156,Flights,PT, PRT,39.399872,-8.224454
2019,Arrival,Czech Republic,73418,Flights,CZ, CZE,49.817492,15.472962
2019,Arrival,Romania,90758,Flights,RO, ROU,45.943161,24.966760
2019,Arrival,Sweden,216216,Flights,SE, SWE,60.128161,18.643501
2019,Arrival,Iceland,32308,Flights,IS, ISL,64.963051,-19.020835
2019,Arrival,Norway,305718,Flights,NO, NOR,60.472024,8.468946
2019,Arrival,United Kingdom,1077354,Flights,GB, GBR,55.378051,-3.435973
2019,Arrival,Switzerland,227831,Flights,CH, CHE,46.818188,8.227512
2020,Arrival,Germany,341998,Flights,DE, DEU,51.165691,10.451526
2020,Arrival,Austria,52822,Flights,AT, AUT,47.516231,14.550072
2020,Arrival,Belgium,51696,Flights,BE, BEL,50.503887,4.469936
2020,Arrival,Bulgaria,17488,Flights,BG, BGR,42.733883,25.485830
2020,Arrival,Cyprus,12010,Flights,CY, CYP,35.126413,33.429859
2020,Arrival,Croatia,16623,Flights,HR, HRV,45.100000,15.200000
2020,Arrival,Denmark,62273,Flights,DK, DNK,56.263920,9.501785
2020,Arrival,Slovakia,11102,Flights,SK, SVK,48.669026,19.699024
2020,Arrival,Slovenia,1982,Flights,SI, SVN,46.151241,14.995463
2020,Arrival,Spain,370984,Flights,ES, ESP,40.463667,-3.749220
2020,Arrival,Estonia,7203,Flights,EE, EST,58.595272,25.013607
2020,Arrival,Finland,42319,Flights,FI, FIN,61.924110,25.748151
2020,Arrival,France,307861,Flights,FR, FRA,46.227638,2.213749
2020,Arrival,Greece,124456,Flights,GR, GRC,39.074208,21.824312
2020,Arrival,Hungary,18308,Flights,HU, HUN,47.162494,19.503304
2020,Arrival,Ireland,44348,Flights,IE, IRL,53.412910,-8.243890
2020,Arrival,Italy,273924,Flights,IT, ITA,41.871940,12.567380
2020,Arrival,Latvia,13126,Flights,LV, LVA,56.879635,24.603189
2020,Arrival,Lithuania,10522,Flights,LT, LTU,55.169438,23.881275
2020,Arrival,Luxembourg,10958,Flights,LU, LUX,49.815273,6.129583
2020,Arrival,Malta,9403,Flights,MT, MLT,35.937496,14.375416
2020,Arrival,Netherlands,114122,Flights,NL, NLD,52.132633,5.291266
2020,Arrival,Poland,79510,Flights,PL, POL,51.919438,19.145136
2020,Arrival,Portugal,96292,Flights,PT, PRT,39.399872,-8.224454
2020,Arrival,Czech Republic,20662,Flights,CZ, CZE,49.817492,15.472962
2020,Arrival,Romania,35407,Flights,RO, ROU,45.943161,24.966760
2020,Arrival,Sweden,73914,Flights,SE, SWE,60.128161,18.643501
2020,Arrival,Iceland,10582,Flights,IS, ISL,64.963051,-19.020835
2020,Arrival,Norway,173629,Flights,NO, NOR,60.472024,8.468946
2020,Arrival,Switzerland,77472,Flights,CH, CHE,46.818188,8.227512
2010,Arrival,Germany,95115446,Passengers,DE, DEU,51.165691,10.451526
2010,Arrival,Austria,12144696,Passengers,AT, AUT,47.516231,14.550072
2010,Arrival,Belgium,11334746,Passengers,BE, BEL,50.503887,4.469936
2010,Arrival,Bulgaria,3153742,Passengers,BG, BGR,42.733883,25.485830
2010,Arrival,Cyprus,3477162,Passengers,CY, CYP,35.126413,33.429859
2010,Arrival,Croatia,2553521,Passengers,HR, HRV,45.100000,15.200000
2010,Arrival,Denmark,13247694,Passengers,DK, DNK,56.263920,9.501785
2010,Arrival,Slovakia,952883,Passengers,SK, SVK,48.669026,19.699024
2010,Arrival,Slovenia,693156,Passengers,SI, SVN,46.151241,14.995463
2010,Arrival,Spain,95623475,Passengers,ES, ESP,40.463667,-3.749220
2010,Arrival,Estonia,680624,Passengers,EE, EST,58.595272,25.013607
2010,Arrival,Finland,8177561,Passengers,FI, FIN,61.924110,25.748151
2010,Arrival,France,71915501,Passengers,FR, FRA,46.227638,2.213749
2010,Arrival,Greece,19083347,Passengers,GR, GRC,39.074208,21.824312
2010,Arrival,Hungary,4060048,Passengers,HU, HUN,47.162494,19.503304
2010,Arrival,Ireland,11690211,Passengers,IE, IRL,53.412910,-8.243890
2010,Arrival,Italy,69243219,Passengers,IT, ITA,41.871940,12.567380
2010,Arrival,Latvia,2309914,Passengers,LV, LVA,56.879635,24.603189
2010,Arrival,Lithuania,1132058,Passengers,LT, LTU,55.169438,23.881275
2010,Arrival,Luxembourg,799892,Passengers,LU, LUX,49.815273,6.129583
2010,Arrival,Malta,1646747,Passengers,MT, MLT,35.937496,14.375416
2010,Arrival,Netherlands,24380240,Passengers,NL, NLD,52.132633,5.291266
2010,Arrival,Poland,9541179,Passengers,PL, POL,51.919438,19.145136
2010,Arrival,Portugal,14433754,Passengers,PT, PRT,39.399872,-8.224454
2010,Arrival,Czech Republic,6138596,Passengers,CZ, CZE,49.817492,15.472962
2010,Arrival,Romania,4582791,Passengers,RO, ROU,45.943161,24.966760
2010,Arrival,Sweden,16110918,Passengers,SE, SWE,60.128161,18.643501
2010,Arrival,Iceland,1013555,Passengers,IS, ISL,64.963051,-19.020835
2010,Arrival,Norway,20482180,Passengers,NO, NOR,60.472024,8.468946
2010,Arrival,United Kingdom,105343737,Passengers,GB, GBR,55.378051,-3.435973
2010,Arrival,Switzerland,19145176,Passengers,CH, CHE,46.818188,8.227512
2011,Arrival,Germany,100045974,Passengers,DE, DEU,51.165691,10.451526
2011,Arrival,Austria,12865854,Passengers,AT, AUT,47.516231,14.550072
2011,Arrival,Belgium,12572698,Passengers,BE, BEL,50.503887,4.469936
2011,Arrival,Bulgaria,3409057,Passengers,BG, BGR,42.733883,25.485830
2011,Arrival,Cyprus,3596539,Passengers,CY, CYP,35.126413,33.429859
2011,Arrival,Croatia,2734177,Passengers,HR, HRV,45.100000,15.200000
2011,Arrival,Denmark,13960796,Passengers,DK, DNK,56.263920,9.501785
2011,Arrival,Slovakia,914363,Passengers,SK, SVK,48.669026,19.699024
2011,Arrival,Slovenia,680095,Passengers,SI, SVN,46.151241,14.995463
2011,Arrival,Spain,101309222,Passengers,ES, ESP,40.463667,-3.749220
2011,Arrival,Estonia,939402,Passengers,EE, EST,58.595272,25.013607
2011,Arrival,Finland,9524613,Passengers,FI, FIN,61.924110,25.748151
2011,Arrival,France,76281189,Passengers,FR, FRA,46.227638,2.213749
2011,Arrival,Greece,19322847,Passengers,GR, GRC,39.074208,21.824312
2011,Arrival,Hungary,4416127,Passengers,HU, HUN,47.162494,19.503304
2011,Arrival,Ireland,11693607,Passengers,IE, IRL,53.412910,-8.243890
2011,Arrival,Italy,73876884,Passengers,IT, ITA,41.871940,12.567380
2011,Arrival,Latvia,2539522,Passengers,LV, LVA,56.879635,24.603189
2011,Arrival,Lithuania,1341135,Passengers,LT, LTU,55.169438,23.881275
2011,Arrival,Luxembourg,918828,Passengers,LU, LUX,49.815273,6.129583
2011,Arrival,Malta,1745023,Passengers,MT, MLT,35.937496,14.375416
2011,Arrival,Netherlands,27007070,Passengers,NL, NLD,52.132633,5.291266
2011,Arrival,Poland,10825434,Passengers,PL, POL,51.919438,19.145136
2011,Arrival,Portugal,15129643,Passengers,PT, PRT,39.399872,-8.224454
2011,Arrival,Czech Republic,6335329,Passengers,CZ, CZE,49.817492,15.472962
2011,Arrival,Romania,4984657,Passengers,RO, ROU,45.943161,24.966760
2011,Arrival,Sweden,18061709,Passengers,SE, SWE,60.128161,18.643501
2011,Arrival,Iceland,1224831,Passengers,IS, ISL,64.963051,-19.020835
2011,Arrival,Norway,22464590,Passengers,NO, NOR,60.472024,8.468946
2011,Arrival,United Kingdom,109720022,Passengers,GB, GBR,55.378051,-3.435973
2011,Arrival,Switzerland,21050401,Passengers,CH, CHE,46.818188,8.227512
2012,Arrival,Germany,101246680,Passengers,DE, DEU,51.165691,10.451526
2012,Arrival,Austria,13269675,Passengers,AT, AUT,47.516231,14.550072
2012,Arrival,Belgium,12970361,Passengers,BE, BEL,50.503887,4.469936
2012,Arrival,Bulgaria,3493141,Passengers,BG, BGR,42.733883,25.485830
2012,Arrival,Cyprus,3659483,Passengers,CY, CYP,35.126413,33.429859
2012,Arrival,Croatia,2923936,Passengers,HR, HRV,45.100000,15.200000
2012,Arrival,Denmark,14076096,Passengers,DK, DNK,56.263920,9.501785
2012,Arrival,Slovakia,790394,Passengers,SK, SVK,48.669026,19.699024
2012,Arrival,Slovenia,585241,Passengers,SI, SVN,46.151241,14.995463
2012,Arrival,Spain,96230161,Passengers,ES, ESP,40.463667,-3.749220
2012,Arrival,Estonia,1083541,Passengers,EE, EST,58.595272,25.013607
2012,Arrival,Finland,9573042,Passengers,FI, FIN,61.924110,25.748151
2012,Arrival,France,78391524,Passengers,FR, FRA,46.227638,2.213749
2012,Arrival,Greece,18260312,Passengers,GR, GRC,39.074208,21.824312
2012,Arrival,Hungary,4183132,Passengers,HU, HUN,47.162494,19.503304
2012,Arrival,Ireland,11800552,Passengers,IE, IRL,53.412910,-8.243890
2012,Arrival,Italy,72880064,Passengers,IT, ITA,41.871940,12.567380
2012,Arrival,Latvia,2376074,Passengers,LV, LVA,56.879635,24.603189
2012,Arrival,Lithuania,1576277,Passengers,LT, LTU,55.169438,23.881275
2012,Arrival,Luxembourg,943871,Passengers,LU, LUX,49.815273,6.129583
2012,Arrival,Malta,1824413,Passengers,MT, MLT,35.937496,14.375416
2012,Arrival,Netherlands,27845242,Passengers,NL, NLD,52.132633,5.291266
2012,Arrival,Poland,11721799,Passengers,PL, POL,51.919438,19.145136
2012,Arrival,Portugal,15565227,Passengers,PT, PRT,39.399872,-8.224454
2012,Arrival,Czech Republic,5870251,Passengers,CZ, CZE,49.817492,15.472962
2012,Arrival,Romania,4979747,Passengers,RO, ROU,45.943161,24.966760
2012,Arrival,Sweden,18443332,Passengers,SE, SWE,60.128161,18.643501
2012,Arrival,Iceland,1365705,Passengers,IS, ISL,64.963051,-19.020835
2012,Arrival,Norway,23871454,Passengers,NO, NOR,60.472024,8.468946
2012,Arrival,United Kingdom,110484436,Passengers,GB, GBR,55.378051,-3.435973
2012,Arrival,Switzerland,21941824,Passengers,CH, CHE,46.818188,8.227512
2013,Arrival,Germany,101889488,Passengers,DE, DEU,51.165691,10.451526
2013,Arrival,Austria,13141238,Passengers,AT, AUT,47.516231,14.550072
2013,Arrival,Belgium,13193222,Passengers,BE, BEL,50.503887,4.469936
2013,Arrival,Bulgaria,3612614,Passengers,BG, BGR,42.733883,25.485830
